1	0	0	0	1384	1384
2	1384	1384	0	20	1404
3	1404	1404	0	28	1432
4	1432	1432	0	16	1448
5	1447	1447	0	41	1489
6	1488	1488	0	17	1506
7	1505	1505	0	16	1522
8	1519	1519	0	14	1536
9	1533	1533	0	13	1549
10	1546	1546	0	13	1562
11	1559	1559	0	6	1568
12	1565	1565	0	6	1574
13	1571	1571	0	6	1580
14	1577	1577	0	6	1586
15	1583	1583	0	7	1593
16	1590	1590	0	13	1606
17	1601	1601	0	12	1618
18	1614	1614	0	12	1630
19	1626	1626	0	9	1639
20	1635	1635	0	9	1648
21	1644	1644	0	9	1657
22	1653	1653	0	9	1666
23	1662	1662	0	10	1676
24	1670	1670	0	10	1686
25	1681	1681	0	10	1696
26	1690	1690	0	10	1706
27	1701	1701	0	10	1716
28	1710	1710	0	8	1724
29	1719	1719	0	9	1733
30	1727	1727	0	8	1741
31	1736	1736	0	8	1749
32	1744	1744	0	8	1757
33	1751	1751	0	8	1765
34	1758	1758	0	8	1773
35	1767	1767	0	8	1781
36	1775	1775	0	8	1789
37	1783	1783	0	8	1797
38	1791	1791	0	12	1809
39	1803	1803	0	12	1821
40	1815	1815	0	12	1833
41	1827	1827	0	7	1840
42	1834	1834	0	7	1847
43	1841	1841	0	7	1854
44	1848	1848	0	7	1861
45	1855	1855	0	14	1875
46	1868	1868	0	14	1889
47	1882	1882	0	13	1902
48	1895	1895	0	13	1915
49	1905	1905	0	13	1928
50	1917	1917	0	12	1940
51	1928	1928	0	18	1958
52	1946	1946	0	7	1965
53	1952	1952	0	7	1972
54	1959	1959	0	7	1979
55	1965	1965	0	8	1987
56	1973	1973	0	8	1995
57	1980	1980	0	8	2003
58	1988	1988	0	7	2010
59	1995	1995	0	7	2017
60	2001	2001	0	8	2025
61	2009	2009	0	8	2033
62	2017	2017	0	8	2041
63	2025	2025	0	8	2049
64	2033	2033	0	8	2057
65	2041	2041	0	4	2061
66	2045	2045	0	4	2065
67	2048	2048	0	4	2069
68	2052	2052	0	4	2073
69	2056	2056	0	6	2079
70	2064	2064	0	9	2088
71	2074	2074	0	8	2096
72	2079	2079	0	8	2104
73	2088	2088	0	8	2112
74	2093	2093	0	9	2121
75	2106	2106	0	10	2131
76	2111	2111	0	9	2140
77	2123	2123	0	10	2150
78	2134	2134	0	6	2156
79	2139	2139	0	6	2162
80	2147	2147	0	6	2168
81	2149	2149	0	6	2174
82	2153	2153	0	6	2180
83	2162	2162	0	5	2185
84	2167	2167	0	6	2191
85	2172	2172	0	8	2199
86	2182	2182	0	8	2207
87	2188	2188	0	8	2215
88	2198	2198	0	8	2223
89	2205	2205	0	8	2231
90	2211	2211	0	8	2239
91	2221	2221	0	11	2250
92	2233	2233	0	5	2255
93	2236	2236	0	5	2260
94	2241	2241	0	5	2265
95	2245	2245	0	5	2270
96	2249	2249	0	5	2275
97	2257	2257	0	11	2286
98	2262	2262	0	11	2297
99	2275	2275	0	14	2311
100	2292	2292	0	13	2324
101	2304	2304	0	9	2333
102	2313	2313	0	16	2349
103	2329	2329	0	4	2353
104	2334	2334	0	8	2361
105	2342	2342	0	5	2366
106	2346	2346	0	8	2374
107	2354	2354	0	4	2378
108	2358	2358	0	5	2383
109	2363	2363	0	5	2388
110	2367	2367	0	5	2393
111	2367	2367	0	7	2400
112	2380	2380	0	10	2410
113	2390	2390	0	8	2418
114	2393	2393	0	9	2427
115	2402	2402	0	5	2432
116	2409	2409	0	4	2436
117	2413	2413	0	8	2444
118	2421	2421	0	9	2453
119	2429	2429	0	3	2456
120	2431	2431	0	6	2462
121	2437	2437	0	6	2468
122	2443	2443	0	6	2474
123	2449	2449	0	11	2485
124	2462	2462	0	7	2492
125	2469	2469	0	4	2496
126	2474	2474	0	8	2504
127	2480	2480	0	7	2511
128	2487	2487	0	7	2518
129	2496	2496	0	8	2526
130	2505	2505	0	10	2536
131	2514	2514	0	6	2542
132	2525	2525	0	7	2549
133	2530	2530	0	7	2556
134	2536	2536	0	7	2563
135	2545	2545	0	11	2574
136	2556	2556	0	8	2582
137	2569	2569	0	9	2591
138	2579	2579	0	8	2599
139	2587	2587	0	6	2605
140	2594	2594	0	9	2614
141	2602	2602	0	4	2618
142	2605	2605	0	7	2625
143	2613	2613	0	7	2632
144	2619	2619	0	7	2639
145	2626	2626	0	15	2654
146	2643	2643	0	8	2662
147	2652	2652	0	8	2670
148	2663	2663	0	8	2678
149	2663	2663	0	8	2686
150	2672	2672	0	6	2692
151	2678	2678	0	7	2699
152	2686	2686	0	7	2706
153	2691	2691	0	7	2713
154	2703	2703	0	9	2722
155	2714	2714	0	7	2729
156	2722	2722	0	9	2738
157	2732	2732	0	4	2742
158	2730	2730	0	4	2746
159	2735	2735	0	5	2751
160	2742	2742	0	6	2757
161	2754	2754	0	6	2763
162	2750	2750	0	14	2777
163	2766	2766	0	8	2785
164	2775	2775	0	9	2794
165	2784	2784	0	9	2803
166	2794	2794	0	7	2810
167	2807	2807	0	8	2818
168	2810	2810	0	7	2825
169	2818	2818	0	10	2835
170	2827	2827	0	12	2847
171	2840	2840	0	9	2856
172	2851	2851	0	8	2864
173	2853	2853	0	8	2872
174	2865	2865	0	10	2882
175	2880	2880	0	8	2890
176	2882	2882	0	7	2897
177	2885	2885	0	6	2903
178	2898	2898	0	7	2910
179	2911	2911	0	12	2922
180	2919	2919	0	9	2931
181	2933	2933	0	9	2940
182	2939	2939	0	8	2948
183	2951	2951	0	6	2954
184	2953	2953	0	6	2960
185	2954	2954	0	6	2966
186	2967	2967	0	5	2971
187	2968	2968	0	7	2978
188	2976	2976	0	7	2985
189	2991	2991	0	7	2992
190	2990	2990	0	7	2999
191	3002	3002	0	7	3006
192	3017	3017	0	7	3013
193	3022	3022	0	7	3020
194	3035	3035	0	9	3029
